customer_id,total_volume,avg_amount,max_amount,min_amount,transaction_count,last_transaction_date,available_balance,credit_limit,country,currency
CUST00242,24604.28,4920.86,9270.07,2421.45,5,2025-06-29 19:19:50,106853.53,12831.84,NO,NOK
CUST00243,26734.05,4455.68,8456.6,286.13,6,2025-06-01 13:38:07,95227.35,9366.57,SE,SEK
CUST00244,50988.82,5665.42,8182.8,1398.73,9,2025-06-24 18:13:33,130401.71,8255.46,SE,SEK
CUST00245,36815.23,12271.74,14744.7,8557.55,3,2025-05-18 14:31:22,48768.34,15871.92,FI,EUR
CUST00246,16383.1,2340.44,4445.16,415.13,7,2025-06-05 23:07:42,2934.06,4445.21,DK,DKK
CUST00247,6110.68,611.07,1355.12,13.03,10,2025-06-30 06:58:10,14454.33,1509.85,FI,EUR
CUST00248,75492.05,6862.91,10484.58,3389.5,11,2025-06-29 01:49:05,105702.86,10629.16,SE,SEK
CUST00249,7512.27,1252.04,2488.58,161.66,6,2025-06-03 00:15:53,122657.8,2512.43,FI,EUR
CUST00250,3428.63,244.9,640.12,22.86,14,2025-06-22 21:19:53,116132.34,665.26,DK,DKK
CUST00251,106417.44,8185.96,13912.77,716.09,13,2025-07-01 04:36:15,94397.97,15172.69,NO,NOK
CUST00252,102163.13,6009.6,10848.92,280.29,17,2025-06-26 20:45:51,47518.3,12200.15,DK,DKK
CUST00253,30540.12,4362.87,12866.09,471.01,7,2025-06-30 05:43:47,127259.87,13100.31,SE,SEK
CUST00254,28858.0,3607.25,7535.72,449.25,8,2025-06-28 19:11:18,36541.72,8043.35,SE,SEK
CUST00255,30164.2,2742.2,5355.67,696.32,11,2025-06-28 01:19:17,102599.84,5612.61,NL,EUR
CUST00256,25714.29,8571.43,10892.43,6846.8,3,2025-06-08 13:15:12,43329.93,10984.28,NL,EUR
CUST00257,50600.7,3373.38,6519.61,439.63,15,2025-07-01 16:11:30,12313.72,6548.31,FI,EUR
CUST00258,13088.95,1454.33,2716.86,360.32,9,2025-06-15 09:01:10,13388.81,2829.14,NO,NOK
CUST00259,54364.03,5436.4,13103.84,81.14,10,2025-07-01 00:29:26,142975.92,14792.25,DK,DKK
CUST00260,40365.97,4485.11,7325.29,428.84,9,2025-06-21 10:31:27,41161.1,7522.42,DK,DKK
CUST00261,3541.91,252.99,478.39,50.54,14,2025-06-27 00:07:27,24017.84,550.09,FI,EUR
CUST00262,19326.33,2415.79,4132.73,963.03,8,2025-06-30 05:35:08,54914.49,4878.05,DK,DKK
CUST00263,17652.51,1961.39,3941.7,300.96,9,2025-06-30 20:24:44,41053.06,3997.21,FI,EUR
CUST00264,5328.42,444.04,615.28,99.15,12,2025-05-30 02:30:19,131610.19,655.4,SE,SEK
CUST00265,88054.09,6773.39,13129.97,70.0,13,2025-06-28 05:55:17,111066.61,14783.04,FI,EUR
CUST00266,43666.43,8733.29,16384.36,1963.47,5,2025-06-18 01:42:07,139893.43,19044.31,SE,SEK
CUST00267,104332.15,7452.3,14112.46,797.53,14,2025-06-04 04:44:24,16040.38,14377.22,FI,EUR
CUST00268,16720.37,1393.36,2546.98,252.91,12,2025-06-19 21:07:12,62251.99,3103.52,NL,EUR
CUST00269,117767.34,6542.63,13856.11,745.29,18,2025-06-27 16:58:01,9811.29,14164.15,NL,EUR
CUST00270,53591.57,4871.96,7961.48,1888.27,11,2025-06-08 08:28:32,35424.88,9266.55,FI,EUR
CUST00271,5945.41,849.34,1412.91,273.81,7,2025-06-13 04:10:00,54063.97,2263.21,NL,EUR
CUST00272,92654.0,5450.24,9791.28,3500.74,17,2025-07-01 14:20:21,125470.75,10512.46,NO,NOK
CUST00273,57203.7,11440.74,15157.05,4292.03,5,2025-06-23 11:17:25,142838.44,16175.99,SE,SEK
CUST00274,59496.54,5949.65,11376.97,1618.36,10,2025-06-24 06:56:19,124640.66,13882.56,SE,SEK
CUST00275,87338.12,8733.81,16210.17,836.54,10,2025-06-27 13:13:26,137655.57,16281.32,FI,EUR
CUST00276,19073.03,3814.61,6968.56,269.16,5,2025-06-30 13:38:53,141370.96,10174.46,SE,SEK
CUST00277,28326.85,7081.71,12448.04,1936.49,4,2025-06-08 12:02:12,32600.06,12475.08,FI,EUR
CUST00278,13198.57,2639.71,3770.34,452.88,5,2025-06-28 23:15:09,75084.3,4389.43,FI,EUR
CUST00279,49704.67,4518.61,6690.9,571.21,11,2025-06-22 01:27:18,119329.51,7208.67,NL,EUR
CUST00280,12023.68,1001.97,1551.35,423.14,12,2025-06-30 11:59:59,40930.13,1642.53,DK,DKK
CUST00281,51084.87,4644.08,8022.01,399.51,11,2025-06-18 15:46:31,149941.06,10906.95,NL,EUR
CUST00282,59948.24,11989.65,17616.57,274.93,5,2025-05-26 09:36:23,53543.29,18322.61,DK,DKK
CUST00283,14374.47,1796.81,2141.94,1278.93,8,2025-06-15 23:15:07,21744.29,2260.02,NL,EUR
CUST00284,73156.68,8128.52,13801.27,3429.14,9,2025-07-01 12:15:02,79204.05,14480.28,SE,SEK
CUST00285,186307.45,8871.78,13959.89,1264.85,21,2025-06-30 09:40:19,88198.07,14238.49,NO,NOK
CUST00286,108891.74,6805.73,13762.55,155.24,16,2025-06-13 11:24:27,45613.89,14290.07,FI,EUR
CUST00287,19594.97,1507.31,2471.24,200.26,13,2025-06-30 01:01:22,99996.98,2983.29,NO,NOK
CUST00288,113797.43,8753.65,18451.19,68.27,13,2025-06-26 01:44:25,5341.22,18765.41,NL,EUR
CUST00289,30511.46,3813.93,6854.82,1125.06,8,2025-07-01 04:56:22,36080.39,9209.28,SE,SEK
CUST00290,72302.39,6025.2,13168.54,1098.8,12,2025-06-30 01:50:55,52896.93,14785.4,SE,SEK
CUST00291,72284.07,6023.67,12192.47,62.53,12,2025-06-25 21:21:16,53009.06,16084.29,DK,DKK
CUST00292,38752.84,4305.87,12454.15,791.57,9,2025-06-09 09:17:24,39538.59,14773.71,FI,EUR
CUST00293,44438.66,5554.83,9814.01,1421.13,8,2025-06-09 19:29:48,147798.78,12342.69,NL,EUR
CUST00294,28468.94,2588.09,4511.84,92.35,11,2025-06-19 14:16:03,49998.64,5132.19,SE,SEK
CUST00295,127662.69,9118.76,16307.52,2835.27,14,2025-06-26 06:55:07,126058.25,16566.0,NL,EUR
CUST00296,25009.56,2778.84,6092.29,463.14,9,2025-06-24 04:21:29,4347.49,6512.89,SE,SEK
CUST00297,31771.93,1985.75,3514.98,172.65,16,2025-06-28 12:44:35,14124.96,4138.37,FI,EUR
CUST00298,10651.81,1183.53,1916.45,526.65,9,2025-05-29 15:20:10,39878.42,2171.29,DK,DKK
CUST00299,42583.28,5322.91,9747.55,652.59,8,2025-06-26 05:33:33,34513.16,9787.11,NL,EUR
CUST00300,71638.75,7959.86,17320.69,83.89,9,2025-06-27 22:22:57,75564.17,19457.22,SE,SEK
CUST00301,46280.09,3560.01,6488.17,236.07,13,2025-07-01 09:40:18,12216.09,6735.12,DK,DKK
CUST00302,78208.3,6016.02,10076.81,644.66,13,2025-06-30 05:51:11,59904.57,11957.73,NL,EUR
CUST00303,73779.3,9222.41,17037.58,1934.53,8,2025-06-24 06:11:34,22655.86,17662.65,NO,NOK
CUST00304,59954.44,4996.2,12155.95,25.93,12,2025-06-26 09:15:28,86017.47,12368.78,DK,DKK
CUST00305,41865.42,3805.95,5834.37,1455.69,11,2025-07-01 10:57:58,103731.81,7088.39,FI,EUR
CUST00306,65392.16,6539.22,10820.87,280.09,10,2025-07-01 07:36:12,128806.1,15593.6,DK,DKK
CUST00307,91938.81,8358.07,14146.89,762.18,11,2025-06-13 07:54:15,90944.38,14948.42,DK,DKK
CUST00308,150026.5,9376.66,17191.14,94.08,16,2025-06-28 04:02:47,118827.81,17646.99,NL,EUR
CUST00309,16476.52,2353.79,5812.92,611.86,7,2025-06-30 00:30:39,125628.01,5842.56,NO,NOK
CUST00310,60533.51,5503.05,10558.6,488.61,11,2025-06-26 07:13:08,102335.57,11944.16,SE,SEK
CUST00311,64681.18,6468.12,15572.1,1296.93,10,2025-06-20 09:36:37,112469.69,17149.52,FI,EUR
CUST00312,43112.94,4790.33,8296.91,911.49,9,2025-07-01 05:23:45,101815.44,9744.9,NO,NOK
CUST00313,152151.02,8950.06,15850.37,3904.88,17,2025-06-29 18:47:34,33953.62,17105.93,SE,SEK
CUST00314,114469.41,6733.49,10725.94,2873.85,17,2025-06-26 06:16:33,45670.69,11448.41,DK,DKK
CUST00315,54078.04,3004.34,5431.71,120.13,18,2025-07-01 20:28:43,102819.76,5592.36,FI,EUR
CUST00316,55441.04,6930.13,12619.81,117.27,8,2025-06-22 23:56:33,114938.42,14565.02,NL,EUR
CUST00317,67675.37,7519.49,12270.9,3785.8,9,2025-06-28 09:52:19,60987.53,13883.2,DK,DKK
CUST00318,106547.15,7103.14,14566.54,1627.45,15,2025-06-28 15:52:11,126890.18,14641.14,FI,EUR
CUST00319,48112.1,3436.58,6186.25,25.6,14,2025-06-26 02:41:25,98337.98,7747.81,FI,EUR
CUST00320,65900.22,5990.93,10707.02,1324.84,11,2025-06-30 15:16:18,70845.22,10831.85,SE,SEK
CUST00321,99115.97,7624.31,14065.05,84.73,13,2025-06-27 07:54:19,148856.0,15689.35,NO,NOK
CUST00322,52204.04,5800.45,9372.85,583.2,9,2025-06-14 18:21:23,47355.4,11737.44,NO,NOK
CUST00323,3670.28,282.33,527.45,49.19,13,2025-06-28 18:43:46,92364.72,591.05,NO,NOK
CUST00324,44554.09,4950.45,11404.84,519.73,9,2025-06-27 19:28:58,142535.26,12720.4,FI,EUR
CUST00325,31080.8,3453.42,6294.4,878.37,9,2025-05-24 21:04:58,47157.79,6314.94,FI,EUR
CUST00326,42745.89,3562.16,7182.58,399.84,12,2025-06-18 14:27:44,89657.3,7505.39,NL,EUR
CUST00327,13430.8,1119.23,2536.71,99.76,12,2025-06-26 13:10:14,34648.53,2901.66,SE,SEK
CUST00328,11862.98,847.36,1426.99,319.53,14,2025-07-01 09:13:46,115801.82,1440.58,FI,EUR
CUST00329,37491.94,2884.0,5171.43,990.43,13,2025-06-25 04:13:06,18977.46,6371.77,DK,DKK
CUST00330,58472.98,6497.0,9939.99,2342.63,9,2025-06-30 07:11:09,91042.33,10205.91,NL,EUR
CUST00331,48432.88,5381.43,12814.99,198.51,9,2025-06-27 14:34:07,145981.4,13919.98,NL,EUR
CUST00332,97197.47,10799.72,18100.44,2363.63,9,2025-06-14 16:38:16,2406.04,18143.2,SE,SEK
CUST00333,18304.5,1307.46,2054.97,242.77,14,2025-06-04 00:27:13,69909.46,2352.47,FI,EUR
CUST00334,47632.35,3664.03,7391.09,534.38,13,2025-06-29 15:46:20,49634.79,7766.13,NO,NOK
CUST00335,12691.24,1586.4,2651.23,236.91,8,2025-06-28 15:36:23,60337.41,2704.6,DK,DKK
CUST00336,3915.33,559.33,1029.18,208.16,7,2025-06-08 12:21:05,136728.4,1061.92,DK,DKK
CUST00337,79018.77,6584.9,12075.36,330.09,12,2025-06-17 10:04:59,133195.29,14239.08,SE,SEK
CUST00338,48085.48,4371.41,9567.84,699.6,11,2025-06-12 13:52:03,33985.75,9897.63,NL,EUR
CUST00339,82972.56,9219.17,14726.24,3991.44,9,2025-06-30 22:44:36,8657.63,15152.89,NL,EUR
CUST00340,9996.53,908.78,2032.32,120.49,11,2025-07-01 23:56:09,8027.43,2037.2,FI,EUR
CUST00341,19204.73,1600.39,2500.94,203.53,12,2025-06-25 20:08:12,128560.09,2501.54,SE,SEK
CUST00342,133004.89,8312.81,14377.26,583.24,16,2025-06-30 13:46:14,525.37,16593.56,NL,EUR
CUST00343,15206.1,1086.15,1956.28,113.52,14,2025-06-22 15:02:31,115228.75,2400.02,NL,EUR
CUST00344,124224.3,11293.12,16815.1,6225.27,11,2025-06-26 07:47:25,124567.64,17989.1,FI,EUR
CUST00345,10830.76,2166.15,4696.21,519.18,5,2025-06-19 08:25:10,16490.75,4704.0,DK,DKK
CUST00346,53692.78,4881.16,9021.91,637.6,11,2025-06-26 22:12:12,7451.8,10842.1,DK,DKK
CUST00347,14062.55,1278.41,2505.88,174.17,11,2025-06-22 20:13:27,72698.33,2519.3,NL,EUR
CUST00348,125643.61,9664.89,15891.07,556.83,13,2025-06-21 22:31:01,132267.89,16193.54,NL,EUR
CUST00349,87860.67,6758.51,13303.39,934.99,13,2025-06-30 15:44:40,45187.51,14430.5,NL,EUR
CUST00350,40694.66,5813.52,11366.45,250.66,7,2025-06-24 18:32:53,75832.07,11627.44,NO,NOK
CUST00351,16797.15,1866.35,4243.05,71.02,9,2025-06-30 17:26:38,121341.56,4398.1,DK,DKK
CUST00352,32291.69,3587.97,5048.12,1167.42,9,2025-06-21 21:41:48,22391.04,7494.31,FI,EUR
CUST00353,87227.04,9691.89,13724.68,3309.61,9,2025-05-31 19:06:27,129793.8,18566.45,NL,EUR
CUST00354,73961.07,6723.73,15452.51,1442.23,11,2025-06-26 02:31:25,144892.07,16684.68,FI,EUR
CUST00355,25190.54,1937.73,3534.87,343.61,13,2025-06-24 11:09:38,29872.13,4146.04,NL,EUR
CUST00356,2313.3,257.03,572.69,65.49,9,2025-06-29 05:50:17,6574.82,610.08,DK,DKK
CUST00357,59875.39,5443.22,10108.33,1043.46,11,2025-06-09 18:38:33,139329.92,11228.12,NO,NOK
CUST00358,28453.48,3556.68,7228.21,566.1,8,2025-06-27 10:45:09,143569.66,8366.63,NO,NOK
CUST00359,18608.17,1431.4,2160.72,251.2,13,2025-06-22 18:49:32,49994.45,2737.08,FI,EUR
CUST00360,38082.79,3808.28,7954.04,400.37,10,2025-07-01 20:58:00,137831.79,8024.58,NL,EUR
CUST00361,46067.87,3838.99,6537.64,66.72,12,2025-06-11 14:39:25,123405.31,6746.1,NL,EUR
CUST00362,70079.56,7786.62,16307.59,4627.28,9,2025-06-22 18:00:44,80214.27,16795.47,NL,EUR
CUST00363,3176.71,635.34,962.03,326.11,5,2025-06-17 21:40:50,97160.89,1238.78,DK,DKK
CUST00364,20331.64,2541.46,5388.45,38.65,8,2025-06-25 18:40:33,83933.59,6669.88,FI,EUR
CUST00365,23134.13,2570.46,4427.11,509.97,9,2025-06-13 07:39:42,96392.7,7475.15,SE,SEK
CUST00366,38286.47,4254.05,8466.68,1044.71,9,2025-06-09 01:59:19,91181.59,9742.76,FI,EUR
CUST00367,90022.9,6001.53,11134.49,1249.08,15,2025-06-29 02:20:50,119617.18,11293.72,DK,DKK
CUST00368,25607.09,2327.92,3954.83,290.0,11,2025-06-26 04:38:29,1251.96,4628.87,SE,SEK
CUST00369,100837.07,9167.01,16293.33,3140.47,11,2025-06-11 06:55:21,33507.8,17118.9,NO,NOK
CUST00370,61101.29,5091.77,9737.92,1381.14,12,2025-06-30 10:35:32,11435.11,10000.21,NL,EUR
CUST00371,42094.83,7015.8,11640.81,2564.0,6,2025-06-24 17:13:10,15456.74,12518.68,NO,NOK
CUST00372,126000.24,9000.02,14097.45,1933.31,14,2025-06-29 23:37:14,85245.85,15820.37,NL,EUR
CUST00373,59804.47,4600.34,8786.85,1147.67,13,2025-06-27 21:27:31,102097.24,11257.6,NO,NOK
CUST00374,106337.8,8861.48,15181.6,4277.38,12,2025-06-27 11:12:01,128877.69,17066.95,FI,EUR
CUST00375,27037.74,4506.29,7098.52,536.74,6,2025-06-23 15:29:15,115495.44,7633.46,DK,DKK
CUST00376,55871.75,6207.97,9736.49,3074.33,9,2025-06-17 05:31:43,20515.25,13841.15,FI,EUR
CUST00377,36943.81,3078.65,4756.44,1477.09,12,2025-06-22 00:10:24,27282.2,4766.97,NO,NOK
CUST00378,92708.0,7131.38,17179.84,181.56,13,2025-06-21 07:05:39,55730.56,17690.26,FI,EUR
CUST00379,18743.49,3748.7,7159.42,1429.0,5,2025-06-12 14:40:49,95218.26,7623.29,NL,EUR
CUST00380,33171.97,5528.66,7335.82,2357.01,6,2025-06-06 21:05:42,145914.78,9993.8,DK,DKK
CUST00381,13032.99,2172.16,3261.11,1108.37,6,2025-07-01 21:04:01,132364.12,4624.58,NL,EUR
CUST00382,60924.51,4351.75,8999.78,1141.54,14,2025-06-29 12:42:19,107736.75,9889.57,NL,EUR
CUST00383,100811.26,6300.7,11246.36,1958.16,16,2025-06-30 18:19:16,24606.32,12050.78,NL,EUR
CUST00384,47887.19,5985.9,10295.28,2654.75,8,2025-07-01 19:26:51,22456.33,12933.64,NL,EUR
CUST00385,86436.99,7203.08,16110.03,296.31,12,2025-06-29 19:31:59,91175.62,16498.84,DK,DKK
CUST00386,9817.04,490.85,788.17,93.78,20,2025-07-01 09:19:01,40045.84,822.97,NL,EUR
CUST00387,5676.51,709.56,1084.76,44.68,8,2025-06-30 17:15:57,124063.87,1261.21,DK,DKK
CUST00388,107546.36,6721.65,15760.84,28.27,16,2025-06-30 01:45:16,72595.02,17559.07,SE,SEK
CUST00389,30091.62,3009.16,9099.45,484.01,10,2025-06-26 20:10:23,118538.56,9804.25,DK,DKK
CUST00390,57283.01,5207.55,11425.51,1542.29,11,2025-06-01 20:30:43,131576.56,11770.75,NL,EUR
CUST00391,18774.68,2086.08,5408.63,12.97,9,2025-06-30 20:17:26,98354.65,5445.84,DK,DKK
CUST00392,58871.07,5887.11,8894.04,1221.05,10,2025-07-01 06:44:04,91976.16,11320.77,FI,EUR
CUST00393,16857.31,1532.48,2422.4,77.62,11,2025-06-30 07:02:15,116242.08,2455.43,FI,EUR
CUST00394,73947.23,5688.25,9645.81,2883.42,13,2025-06-25 01:06:10,92296.79,9697.54,NL,EUR
CUST00395,68539.62,6230.87,11682.71,149.63,11,2025-06-30 15:48:13,39832.25,12472.33,SE,SEK
CUST00396,10652.6,1775.43,3302.93,93.55,6,2025-06-16 16:54:52,9090.72,6077.13,NL,EUR
CUST00397,69455.55,6945.56,19451.63,682.04,10,2025-05-26 17:13:46,104918.24,19525.1,NL,EUR
CUST00398,28715.7,2610.52,4855.05,351.04,11,2025-06-27 14:58:54,100614.48,6047.63,FI,EUR
CUST00399,92883.43,6634.53,11073.12,418.41,14,2025-07-01 00:03:34,144511.51,11710.68,FI,EUR
CUST00400,110900.41,8530.8,15865.15,114.14,13,2025-06-23 02:09:38,16416.51,19155.83,NL,EUR
CUST00401,76852.57,5489.47,10912.51,463.67,14,2025-06-30 01:30:30,144925.29,13791.1,DK,DKK
CUST00402,116049.95,12894.44,18316.49,2424.27,9,2025-06-27 03:02:32,39044.05,19131.19,SE,SEK
CUST00403,41896.41,4655.16,7147.66,872.92,9,2025-06-23 00:46:07,37614.51,9792.83,FI,EUR
CUST00404,61246.77,10207.8,15886.0,900.62,6,2025-06-20 01:43:19,27826.28,17518.48,FI,EUR
CUST00405,104657.65,8050.59,12346.46,168.24,13,2025-06-28 10:19:31,125532.04,12469.63,NO,NOK
CUST00406,46423.76,3571.06,5915.74,939.61,13,2025-06-29 20:17:41,93289.79,5965.2,FI,EUR
CUST00407,96385.47,8032.12,14154.53,118.52,12,2025-06-16 14:50:06,79097.45,17277.8,SE,SEK
CUST00408,33995.23,3777.25,6323.9,367.88,9,2025-06-27 21:33:09,69280.55,6846.01,NL,EUR
CUST00409,21266.66,3038.09,8197.97,39.23,7,2025-06-30 15:50:18,39795.93,8766.89,NL,EUR
CUST00410,82728.72,7520.79,16025.78,1230.45,11,2025-06-28 23:36:58,42304.62,16179.71,DK,DKK
CUST00411,158822.61,9342.51,18009.25,2542.76,17,2025-06-23 23:50:22,22303.64,19913.45,NO,NOK
CUST00412,8726.05,969.56,1614.42,58.71,9,2025-06-28 01:42:24,117907.27,1670.71,FI,EUR
CUST00413,45002.36,3461.72,7209.5,1002.29,13,2025-06-29 14:52:46,67753.3,7210.74,SE,SEK
CUST00414,61606.91,6160.69,15423.69,1683.87,10,2025-06-21 00:35:15,30244.24,15607.52,NL,EUR
CUST00415,31788.07,3973.51,8073.35,202.65,8,2025-06-01 00:14:43,43335.27,8393.07,NL,EUR
CUST00416,23921.34,2657.93,5333.48,134.55,9,2025-06-24 07:04:13,34618.58,5789.34,FI,EUR
CUST00417,64057.03,7117.45,14124.65,263.79,9,2025-06-26 02:44:29,78379.89,14691.56,NL,EUR
CUST00418,37058.51,5294.07,10037.16,484.47,7,2025-06-17 10:48:34,59858.31,10717.66,NO,NOK
CUST00419,30121.05,3765.13,7696.0,401.32,8,2025-06-28 17:53:19,23713.52,9141.63,NL,EUR
CUST00420,105164.31,13145.54,18712.17,9023.95,8,2025-06-27 19:48:10,4771.41,18729.72,NO,NOK
CUST00421,49600.91,3815.45,6246.85,1216.63,13,2025-06-22 12:33:05,26966.98,6538.4,NL,EUR
CUST00422,3838.46,348.95,684.57,116.02,11,2025-06-13 22:36:12,120803.81,705.84,NO,NOK
CUST00423,87740.88,10967.61,15252.03,2119.09,8,2025-06-26 22:42:23,70645.09,16060.31,FI,EUR
CUST00424,77759.74,7069.07,13832.56,529.8,11,2025-07-01 01:03:08,56359.76,16654.32,NL,EUR
CUST00425,18153.56,1650.32,3933.85,212.33,11,2025-06-29 23:12:19,93985.79,4056.94,DK,DKK
CUST00426,14662.85,1127.91,3175.55,39.51,13,2025-06-26 15:13:09,92850.55,3466.91,DK,DKK
CUST00427,3586.96,512.42,782.33,86.67,7,2025-06-12 22:18:59,42676.12,787.13,SE,SEK
CUST00428,10479.39,806.11,1539.44,111.1,13,2025-07-01 04:16:57,117965.94,1592.75,FI,EUR
CUST00429,25383.3,1952.56,3703.14,281.73,13,2025-06-17 23:45:46,27649.76,5319.66,DK,DKK
CUST00430,111400.55,8569.27,15344.9,1143.69,13,2025-06-30 21:44:42,78410.3,18756.2,SE,SEK
CUST00431,61510.57,6151.06,16461.66,560.68,10,2025-06-26 19:20:23,78378.47,17341.32,NL,EUR
CUST00432,107051.46,9731.95,16889.25,1437.9,11,2025-07-01 14:56:05,49014.77,19392.28,DK,DKK
CUST00433,30301.41,4328.77,7020.69,310.69,7,2025-06-25 08:15:10,23671.3,7099.23,NL,EUR
CUST00434,133143.21,10241.79,15339.94,3796.24,13,2025-06-14 21:52:55,105348.56,15876.96,NO,NOK
CUST00435,57265.92,4405.07,9451.39,763.5,13,2025-06-25 06:54:01,3692.25,9963.39,NO,NOK
CUST00436,9692.2,1938.44,3787.63,539.55,5,2025-06-12 05:29:34,104707.15,5868.83,NL,EUR
CUST00437,29401.52,3266.84,4701.55,1270.69,9,2025-06-29 22:36:02,79905.05,7891.35,SE,SEK
CUST00438,61766.03,7720.75,15164.69,188.43,8,2025-06-17 21:48:28,116514.48,16471.47,FI,EUR
CUST00439,13628.57,973.47,2438.3,67.91,14,2025-06-29 11:25:03,114977.25,2654.05,DK,DKK
CUST00440,52884.17,6610.52,11162.67,1400.79,8,2025-06-19 16:15:06,27206.5,11634.74,NO,NOK
CUST00441,5268.11,478.92,730.09,222.2,11,2025-06-26 03:08:55,105346.45,755.18,NL,EUR
CUST00442,49975.07,5552.79,11791.84,10.85,9,2025-06-07 10:26:03,120252.48,16561.04,DK,DKK
CUST00443,15159.92,1515.99,3645.47,112.0,10,2025-06-30 20:09:57,125251.25,4265.83,SE,SEK
CUST00444,29196.99,4171.0,6209.37,1631.8,7,2025-07-01 23:52:10,83984.31,7480.29,NO,NOK
CUST00445,138107.58,9864.83,17193.0,649.22,14,2025-07-01 13:38:09,118973.01,19969.45,NO,NOK
CUST00446,56477.94,7059.74,10917.52,3749.76,8,2025-06-24 18:07:54,148723.72,12364.06,NL,EUR
CUST00447,78297.01,9787.13,13754.49,3038.02,8,2025-06-28 03:43:17,114973.38,14663.11,DK,DKK
CUST00448,126947.82,7934.24,15866.75,51.93,16,2025-06-25 03:17:09,20695.31,17186.55,NL,EUR
CUST00449,32493.11,2499.47,5113.53,152.77,13,2025-06-22 20:14:55,83670.3,5667.27,NL,EUR
CUST00450,49518.55,8253.09,14356.6,1586.67,6,2025-06-14 23:50:31,121755.6,15961.63,FI,EUR
CUST00451,56066.84,5606.68,7846.33,2345.82,10,2025-06-21 11:38:11,123017.53,7940.15,NL,EUR
CUST00452,7092.8,709.28,1479.3,243.17,10,2025-06-24 06:10:26,62770.0,1555.5,DK,DKK
CUST00453,140097.73,10776.75,18549.33,2854.38,13,2025-06-18 00:18:12,84954.48,19435.28,NL,EUR
CUST00454,83064.55,7551.32,14621.42,1229.22,11,2025-06-22 11:04:57,33701.8,15033.64,SE,SEK
CUST00455,22263.36,4452.67,6856.56,875.34,5,2025-04-26 00:20:52,60079.79,8208.72,SE,SEK
CUST00456,34017.11,3779.68,6386.12,1258.64,9,2025-06-25 15:03:01,149563.28,6806.53,NL,EUR
CUST00457,96567.31,8778.85,15124.52,1620.4,11,2025-06-19 07:49:13,63819.32,15508.79,DK,DKK
CUST00458,51943.94,5771.55,14977.63,553.31,9,2025-06-20 12:35:07,93665.73,15275.81,DK,DKK
CUST00459,5992.19,399.48,817.25,34.69,15,2025-07-01 07:42:01,36835.72,943.59,SE,SEK
CUST00460,76534.94,6377.91,13223.74,528.79,12,2025-06-27 00:25:04,82190.42,14053.89,NO,NOK
CUST00461,31357.7,2613.14,4964.66,235.36,12,2025-06-29 02:43:14,7000.56,5789.99,NL,EUR
CUST00462,97609.26,6507.28,10298.31,566.28,15,2025-06-30 23:42:18,99225.74,10416.54,DK,DKK
CUST00463,11466.49,637.03,1235.54,77.7,18,2025-06-27 18:25:30,79968.32,1275.17,NL,EUR
CUST00464,39319.33,3024.56,5061.52,536.49,13,2025-06-29 23:20:30,59313.27,5105.99,DK,DKK
CUST00465,19495.7,1299.71,2196.92,340.98,15,2025-06-26 07:16:41,131862.25,2212.0,FI,EUR
CUST00466,38782.52,4309.17,17333.03,183.3,9,2025-06-30 20:21:25,130968.87,19425.47,NL,EUR
CUST00467,56078.33,5607.83,10533.21,2090.48,10,2025-06-17 04:43:46,20199.93,13926.38,NL,EUR
CUST00468,87813.05,9757.01,14501.93,538.39,9,2025-06-13 07:51:05,98606.65,14678.05,NO,NOK
CUST00469,79828.55,6652.38,13000.25,261.03,12,2025-06-09 17:19:07,66729.17,15367.73,FI,EUR
CUST00470,8299.83,1037.48,1568.42,413.78,8,2025-06-28 05:24:09,85272.94,2049.77,NL,EUR
CUST00471,10843.74,1355.47,3596.55,96.88,8,2025-06-28 15:14:53,70580.14,3693.83,NL,EUR
CUST00472,29507.36,1844.21,3760.22,125.44,16,2025-06-26 09:55:47,138852.54,3953.02,SE,SEK
CUST00473,147044.61,9802.97,14081.73,2058.28,15,2025-06-20 04:58:38,130082.85,14838.97,FI,EUR
CUST00474,72484.56,12080.76,17091.37,3863.51,6,2025-06-28 12:56:34,140901.3,17616.71,NL,EUR
CUST00475,35103.41,3900.38,6160.14,425.69,9,2025-06-29 03:54:22,147582.68,8261.78,DK,DKK
CUST00476,7443.78,827.09,2075.59,16.53,9,2025-06-25 22:43:32,63658.1,2263.6,NO,NOK
CUST00477,17312.36,3462.47,9291.77,509.55,5,2025-06-05 11:12:33,140707.45,9346.77,NL,EUR
CUST00478,86629.42,6663.8,12575.54,2014.01,13,2025-06-23 18:27:00,48949.18,12864.41,FI,EUR
CUST00479,131241.4,9374.39,15775.73,1247.86,14,2025-06-22 21:25:30,109167.64,18288.93,DK,DKK
CUST00480,36051.74,4005.75,5678.06,2088.02,9,2025-06-25 16:23:46,27240.58,6131.22,NO,NOK
CUST00481,69385.69,8673.21,10648.7,5704.36,8,2025-06-01 04:54:18,1028.17,11098.27,NO,NOK
CUST00482,61810.3,4754.64,11474.59,217.85,13,2025-06-24 12:14:48,32922.64,12201.99,NO,NOK
CUST00483,2041.44,680.48,1022.94,218.43,3,2025-06-21 08:07:11,94481.0,1216.06,NL,EUR
CUST00484,51305.55,8550.93,11507.15,6011.39,6,2025-06-15 11:33:40,50001.11,13605.76,FI,EUR
