customer_id,total_volume,avg_amount,max_amount,min_amount,transaction_count,last_transaction_date,available_balance,credit_limit,country,currency
CUST00271,53954.45,5395.44,10725.73,275.08,10,2025-07-02,122559.76,11777.07,SE,SEK
CUST00272,94892.02,10543.56,17607.0,2993.54,9,2025-06-25,81403.94,17937.26,FI,EUR
CUST00273,32412.67,8103.17,15805.57,125.11,4,2025-06-20,115461.32,19577.5,FI,EUR
CUST00274,56887.46,5171.59,12046.88,1205.55,11,2025-06-25,56659.01,13404.95,DK,DKK
CUST00275,9955.13,1991.03,2517.36,1332.81,5,2025-06-07,148930.59,2983.27,FI,EUR
CUST00276,12038.77,4012.92,6167.55,233.36,3,2025-06-02,69719.08,8770.5,SE,SEK
CUST00277,49709.15,4970.92,14606.24,43.15,10,2025-05-24,41709.63,14637.97,DK,DKK
CUST00278,58239.34,4853.28,9661.03,91.46,12,2025-06-03,36479.61,12081.91,DK,DKK
CUST00279,21477.4,1952.49,3443.24,283.92,11,2025-06-28,60638.67,4736.75,NO,NOK
CUST00280,11814.59,3938.2,5938.46,1587.89,3,2025-05-21,122460.05,6718.62,NL,EUR
CUST00281,21100.03,3516.67,8141.92,415.56,6,2025-06-22,62327.25,11356.0,FI,EUR
CUST00282,63123.94,7013.77,12476.25,198.57,9,2025-07-02,7509.17,13044.66,DK,DKK
CUST00283,58252.75,7281.59,9919.65,1063.79,8,2025-05-28,45333.33,10989.6,DK,DKK
CUST00284,32493.92,4641.99,7319.45,278.32,7,2025-07-01,84576.7,11367.09,NO,NOK
CUST00285,49522.21,4126.85,8653.75,826.74,12,2025-06-26,49874.32,9270.84,NO,NOK
CUST00286,69639.83,5803.32,11843.01,1988.82,12,2025-06-18,8204.73,12296.9,NL,EUR
CUST00287,26571.23,3321.4,6148.02,817.78,8,2025-06-17,72169.43,6992.8,NL,EUR
CUST00288,98166.95,8924.27,13634.97,4596.3,11,2025-07-01,112158.44,18331.61,NO,NOK
CUST00289,64263.7,4590.26,7647.43,564.68,14,2025-06-27,116439.33,10906.18,DK,DKK
CUST00290,27962.44,3495.3,12991.9,190.39,8,2025-06-01,70167.61,14587.06,FI,EUR
CUST00291,14210.95,1421.1,2621.42,20.9,10,2025-06-29,84597.45,3345.49,FI,EUR
CUST00292,18290.8,2032.31,4605.58,273.39,9,2025-07-01,44631.25,4985.36,NL,EUR
CUST00293,86476.05,8647.6,18205.05,2222.57,10,2025-07-01,38970.35,19346.91,NL,EUR
CUST00294,43447.76,4344.78,8462.51,170.97,10,2025-07-02,25805.22,10022.17,NO,NOK
CUST00295,41719.8,10429.95,14212.48,6334.02,4,2025-07-02,114768.66,16929.62,SE,SEK
CUST00296,72428.71,7242.87,11819.32,1224.52,10,2025-06-20,76107.07,12547.79,NO,NOK
CUST00297,27590.76,2759.08,4751.59,935.1,10,2025-05-23,2271.72,5857.44,SE,SEK
CUST00298,13772.92,1252.08,2282.98,190.32,11,2025-06-29,121022.07,2586.82,SE,SEK
CUST00299,27345.78,3038.42,6140.8,496.46,9,2025-06-18,93157.24,7411.6,NO,NOK
CUST00300,65183.1,7242.57,13145.5,63.52,9,2025-06-11,69120.16,14096.11,SE,SEK
CUST00301,86128.1,5383.01,10921.52,494.52,16,2025-06-27,14478.33,11277.68,SE,SEK
CUST00302,56910.4,7113.8,12946.94,1462.65,8,2025-05-29,12861.58,13075.69,SE,SEK
CUST00303,112869.83,9405.82,16496.32,1950.31,12,2025-06-29,32106.85,17807.31,NL,EUR
CUST00304,6833.6,759.29,1082.33,11.46,9,2025-06-26,134947.09,1141.58,SE,SEK
CUST00305,38335.39,3833.54,6803.98,983.7,10,2025-07-01,112962.04,8266.77,NO,NOK
CUST00306,53907.46,5989.72,11884.69,2126.73,9,2025-06-29,85221.04,13702.18,NO,NOK
CUST00307,7807.16,975.9,1778.96,111.68,8,2025-06-22,118679.46,2029.34,DK,DKK
CUST00308,144653.68,10332.41,15335.25,2170.02,14,2025-06-25,125881.86,15495.61,SE,SEK
CUST00309,19570.73,2795.82,4923.61,789.24,7,2025-06-23,117640.45,4948.7,SE,SEK
CUST00310,73316.11,8146.23,13672.28,4161.86,9,2025-06-22,13311.27,16062.08,NO,NOK
CUST00311,14541.33,1454.13,3165.98,272.68,10,2025-07-02,57310.0,3508.4,SE,SEK
CUST00312,31508.49,2864.41,6484.21,351.42,11,2025-06-23,1276.69,7518.39,FI,EUR
CUST00313,62522.9,5210.24,9254.91,2530.49,12,2025-06-17,64931.44,10492.6,NO,NOK
CUST00314,158961.76,12227.83,16723.98,5857.35,13,2025-06-16,89740.22,17342.5,SE,SEK
CUST00315,70261.57,5855.13,15080.76,401.58,12,2025-06-25,108864.15,19858.24,DK,DKK
CUST00316,49345.66,4112.14,5706.92,1137.47,12,2025-06-27,25840.51,5733.93,NL,EUR
CUST00317,8625.51,862.55,1637.84,173.51,10,2025-06-10,63454.8,1999.97,NO,NOK
CUST00318,2538.25,230.75,419.26,73.82,11,2025-06-24,68950.31,631.96,DK,DKK
CUST00319,83038.64,6919.89,15285.53,43.37,12,2025-06-22,66313.33,16558.94,NL,EUR
CUST00320,42571.16,4257.12,7499.69,1683.42,10,2025-06-13,72111.96,8265.67,FI,EUR
CUST00321,85788.87,8578.89,14186.11,85.38,10,2025-06-13,49219.99,15824.4,DK,DKK
CUST00322,81007.86,10125.98,16512.06,2965.89,8,2025-06-03,102416.04,19083.59,NL,EUR
CUST00323,60938.13,4687.55,8060.08,776.89,13,2025-07-02,122935.35,8478.26,DK,DKK
CUST00324,52395.06,10479.01,15229.25,1251.58,5,2025-06-19,98970.11,15887.0,FI,EUR
CUST00325,64609.15,9229.88,15670.17,2442.16,7,2025-06-12,80387.93,17457.86,NL,EUR
CUST00326,60887.9,5535.26,12882.21,214.19,11,2025-06-29,16850.73,13461.53,NL,EUR
CUST00327,92616.34,8419.67,15060.65,511.69,11,2025-07-01,145038.26,16026.51,NL,EUR
CUST00328,74737.74,6228.14,11707.88,2565.29,12,2025-07-02,76846.1,11820.11,SE,SEK
CUST00329,74633.67,6784.88,12583.99,394.96,11,2025-06-24,69727.95,13963.53,DK,DKK
CUST00330,14685.6,1468.56,2117.73,251.26,10,2025-07-01,44667.12,2174.17,SE,SEK
CUST00331,57142.22,4761.85,9473.17,150.55,12,2025-06-19,68572.23,9917.06,FI,EUR
CUST00332,90131.84,10014.65,13650.97,2124.21,9,2025-07-02,48176.97,16298.63,DK,DKK
CUST00333,171011.02,10688.19,17873.11,1636.21,16,2025-06-25,101732.33,19686.06,FI,EUR
CUST00334,41033.35,4103.34,9050.7,1133.55,10,2025-06-29,49982.95,9510.06,NO,NOK
CUST00335,66738.53,8342.32,14748.12,926.49,8,2025-06-13,59639.57,17720.4,NO,NOK
CUST00336,12336.27,3084.07,6815.51,732.87,4,2025-06-06,31264.78,16270.23,SE,SEK
CUST00337,13633.14,1239.38,2019.06,71.01,11,2025-07-01,55186.06,2722.12,SE,SEK
CUST00338,43931.61,5491.45,16421.34,671.15,8,2025-06-15,88257.2,16987.6,DK,DKK
CUST00339,21743.95,2717.99,4882.36,267.51,8,2025-06-30,100980.46,5152.17,FI,EUR
CUST00340,5825.65,970.94,2061.55,31.75,6,2025-06-04,76868.32,3188.41,FI,EUR
CUST00341,20399.78,1699.98,3235.0,297.93,12,2025-06-24,83459.43,3235.78,NO,NOK
CUST00342,75164.6,5368.9,8217.92,814.75,14,2025-06-24,144592.45,10151.91,NO,NOK
CUST00343,3096.65,442.38,899.08,18.5,7,2025-06-23,73560.58,1101.78,DK,DKK
CUST00344,116805.8,8985.06,14562.46,1631.5,13,2025-06-30,34114.09,15724.43,FI,EUR
CUST00345,41471.09,4607.9,7641.11,214.86,9,2025-06-25,116379.4,7653.8,NL,EUR
CUST00346,39114.54,5587.79,8677.23,3221.88,7,2025-05-29,15811.26,15151.24,NL,EUR
CUST00347,87591.95,9732.44,15452.94,1002.69,9,2025-07-02,129398.84,17373.16,DK,DKK
CUST00348,41704.7,4170.47,8684.06,1309.45,10,2025-06-27,129226.78,8849.26,NO,NOK
CUST00349,85965.99,8596.6,12007.23,1921.37,10,2025-06-23,85726.11,12138.72,NO,NOK
CUST00350,83244.31,8324.43,17647.68,383.78,10,2025-07-01,142883.4,18053.03,FI,EUR
CUST00351,13647.3,1364.73,2771.03,58.78,10,2025-05-30,148876.69,2974.32,NO,NOK
CUST00352,72736.12,7273.61,13365.32,196.67,10,2025-06-28,124358.03,13686.57,NO,NOK
CUST00353,7330.22,1047.17,1560.12,358.97,7,2025-06-19,94358.02,1972.57,NL,EUR
CUST00354,52241.76,5224.18,8675.17,813.66,10,2025-06-28,104358.19,9366.57,DK,DKK
CUST00355,91299.53,7608.29,11255.85,1994.31,12,2025-07-01,109774.32,13450.8,NL,EUR
CUST00356,39204.31,3564.03,5540.92,1215.85,11,2025-06-29,74459.88,6030.06,NO,NOK
CUST00357,132540.59,10195.43,16063.47,1558.21,13,2025-07-01,7368.47,16815.69,DK,DKK
CUST00358,16472.58,2353.23,3841.0,955.23,7,2025-07-02,601.05,4445.21,NO,NOK
CUST00359,39110.86,3555.53,6343.46,1025.15,11,2025-06-23,98360.9,7750.95,NO,NOK
CUST00360,58807.48,4900.62,7778.66,441.55,12,2025-06-29,109035.26,8870.0,DK,DKK
CUST00361,20047.81,2227.53,4759.06,358.61,9,2025-07-02,71782.6,4910.72,SE,SEK
CUST00362,36242.73,4530.34,8481.52,649.55,8,2025-06-26,122657.8,8735.12,SE,SEK
CUST00363,8069.08,1613.82,2471.32,653.76,5,2025-06-04,13855.0,2512.43,SE,SEK
CUST00364,40048.1,5721.16,10948.82,901.44,7,2025-06-15,10727.54,12401.23,DK,DKK
CUST00365,17510.23,4377.56,5050.28,3776.67,4,2025-07-01,94397.97,8528.34,FI,EUR
CUST00366,60136.64,10022.77,13722.42,1575.46,6,2025-06-14,21431.96,14735.18,NO,NOK
CUST00367,73497.03,6681.55,12047.19,1350.74,11,2025-06-18,96870.77,12219.48,NO,NOK
CUST00368,2981.67,745.42,1516.85,122.68,4,2025-06-05,112302.62,1564.1,NO,NOK
CUST00369,6250.53,1041.75,1688.98,155.49,6,2025-06-29,36541.72,1884.73,DK,DKK
CUST00370,114372.57,7624.84,14700.88,306.07,15,2025-06-24,55129.16,15373.16,DK,DKK
CUST00371,95045.79,8640.53,17688.05,4190.65,11,2025-07-02,2562.12,18490.3,SE,SEK
CUST00372,73428.62,7342.86,9846.6,2160.31,10,2025-06-25,105420.69,10963.01,NL,EUR
CUST00373,78115.07,11159.3,16532.04,1981.28,7,2025-06-20,12313.72,19499.11,FI,EUR
CUST00374,82699.43,9188.83,16982.68,4648.53,9,2025-06-16,46870.34,19091.85,FI,EUR
CUST00375,5682.6,811.8,1314.76,335.02,7,2025-07-01,17839.99,1573.06,NO,NOK
CUST00376,54282.95,6785.37,15118.04,540.56,8,2025-07-01,105374.19,19083.82,SE,SEK
CUST00377,156453.83,9203.17,14759.54,1441.16,17,2025-06-23,112591.57,14792.25,NO,NOK
CUST00378,70015.13,7779.46,16590.2,490.5,9,2025-06-22,78816.2,19513.49,FI,EUR
CUST00379,15345.46,2557.58,3729.33,483.82,6,2025-07-02,8788.15,3754.19,DK,DKK
CUST00380,5995.52,856.5,1335.4,70.37,7,2025-06-25,34646.46,1358.74,SE,SEK
CUST00381,10962.21,1566.03,2813.85,718.87,7,2025-06-16,54914.49,3989.74,NO,NOK
CUST00382,39518.09,3039.85,6284.6,92.87,13,2025-07-01,37615.35,6738.74,DK,DKK
CUST00383,36942.96,2173.12,3730.83,655.12,17,2025-06-26,75555.12,3997.21,NL,EUR
CUST00384,44195.84,3156.85,5394.21,821.54,14,2025-06-29,129971.82,6558.61,DK,DKK
CUST00385,28185.65,2818.56,5218.34,121.41,10,2025-06-22,30500.34,6426.23,DK,DKK
CUST00386,134333.15,8395.82,14150.72,1532.45,16,2025-07-01,149669.17,14783.04,DK,DKK
CUST00387,16635.62,5545.21,9794.23,2512.2,3,2025-06-19,4074.58,12900.87,NO,NOK
CUST00388,35176.91,2705.92,5016.53,15.35,13,2025-06-18,16040.38,5144.27,DK,DKK
CUST00389,34968.97,4995.57,10467.15,275.71,7,2025-06-17,138230.52,10635.3,FI,EUR
CUST00390,37344.82,3112.07,7204.0,215.91,12,2025-06-21,76061.45,8189.85,SE,SEK
CUST00391,35786.44,5964.41,16005.67,2538.28,6,2025-05-28,39518.15,16115.93,NO,NOK
CUST00392,17481.72,1456.81,2457.54,124.08,12,2025-06-27,35424.88,3154.18,FI,EUR
CUST00393,75223.53,6268.63,9708.07,216.21,12,2025-06-16,70175.24,10950.53,SE,SEK
CUST00394,171271.52,8563.58,14848.08,151.13,20,2025-06-29,127946.09,16248.14,FI,EUR
CUST00395,33162.06,4145.26,7142.99,93.21,8,2025-05-30,14136.33,7436.98,NO,NOK
CUST00396,28182.12,3131.35,8170.51,138.19,9,2025-06-25,5146.77,9317.92,FI,EUR
CUST00397,49019.52,8169.92,15669.54,3537.92,6,2025-06-29,18657.26,15728.72,DK,DKK
CUST00398,10393.47,866.12,2021.36,46.9,12,2025-06-26,103099.65,2138.77,NO,NOK
CUST00399,147510.16,7763.69,12058.48,1696.62,19,2025-06-30,30063.68,16281.32,SE,SEK
CUST00400,34079.77,3407.98,6739.56,1322.44,10,2025-06-30,8070.34,8946.55,SE,SEK
CUST00401,27001.91,2077.07,4613.95,71.69,13,2025-06-25,102640.33,4686.96,DK,DKK
CUST00402,23564.64,2945.58,5059.22,361.55,8,2025-06-29,5680.09,5292.8,FI,EUR
CUST00403,6302.42,1260.48,2161.69,889.81,5,2025-06-18,9616.37,3176.1,DK,DKK
CUST00404,53088.72,4826.25,7242.09,391.14,11,2025-06-16,148415.84,7502.69,NL,EUR
CUST00405,23648.39,3941.4,5865.97,29.36,6,2025-06-03,58563.0,6718.11,NL,EUR
CUST00406,113409.24,10309.93,17522.78,3052.42,11,2025-06-10,79650.13,19992.31,FI,EUR
CUST00407,99048.75,9004.43,17770.92,1176.17,11,2025-06-30,40345.79,18386.56,SE,SEK
CUST00408,138132.52,8125.44,15686.81,378.15,17,2025-06-30,26827.0,16221.1,DK,DKK
CUST00409,56103.82,6233.76,10799.24,2788.5,9,2025-06-28,142160.03,11480.62,NL,EUR
CUST00410,8092.82,505.8,866.92,128.15,16,2025-06-18,8897.11,888.6,DK,DKK
CUST00411,17337.03,1926.34,3582.52,530.31,9,2025-06-24,121063.59,3960.47,FI,EUR
CUST00412,122723.41,10226.95,15071.76,2432.46,12,2025-06-26,88198.07,15600.15,SE,SEK
CUST00413,37036.01,3366.91,6279.6,1100.64,11,2025-06-29,88109.49,6790.76,SE,SEK
CUST00414,56296.51,9382.75,17405.24,2089.85,6,2025-06-23,97552.45,19390.49,DK,DKK
CUST00415,44332.71,3694.39,5723.96,574.94,12,2025-06-29,57068.42,6243.09,NO,NOK
CUST00416,54564.28,6820.54,10654.4,1690.22,8,2025-06-26,127688.17,11565.91,SE,SEK
CUST00417,42408.8,5301.1,9783.08,2153.12,8,2025-06-23,96127.19,10175.61,FI,EUR
CUST00418,37754.27,5393.47,15473.0,88.71,7,2025-06-27,95609.92,16522.41,FI,EUR
CUST00419,12473.1,1559.14,5258.39,11.36,8,2025-06-06,37806.36,5504.83,SE,SEK
CUST00420,28373.19,2026.66,3740.1,48.43,14,2025-06-30,66013.91,3743.6,SE,SEK
CUST00421,91792.42,9179.24,16574.66,1904.7,10,2025-06-16,15663.57,17348.99,DK,DKK
CUST00422,4117.39,457.49,864.57,184.1,9,2025-07-01,119979.59,891.52,NO,NOK
CUST00423,104434.3,10443.43,17971.0,707.92,10,2025-06-26,24555.22,18865.77,FI,EUR
CUST00424,69082.6,8635.33,10741.0,4458.89,8,2025-06-15,105823.44,13245.89,FI,EUR
CUST00425,46076.49,6582.36,13666.92,714.22,7,2025-06-18,31229.8,14095.34,SE,SEK
CUST00426,37872.82,5410.4,9644.8,105.68,7,2025-06-23,14839.43,11218.42,FI,EUR
CUST00427,81064.39,7369.49,13039.35,3206.85,11,2025-06-29,64427.09,13409.39,SE,SEK
CUST00428,105220.27,10522.03,18595.75,979.66,10,2025-06-29,31439.47,19552.63,NO,NOK
CUST00429,51698.29,7385.47,10380.51,416.17,7,2025-06-29,134284.18,13016.39,DK,DKK
CUST00430,39035.09,4337.23,8455.74,18.71,9,2025-06-22,28394.15,9074.94,FI,EUR
CUST00431,11431.95,1270.22,2360.26,85.48,9,2025-07-01,23094.04,2385.7,FI,EUR
CUST00432,11596.1,5798.05,10391.67,1204.43,2,2025-05-09,83263.48,16458.9,NL,EUR
CUST00433,4890.45,611.31,1151.01,248.71,8,2025-06-14,59523.25,1177.21,DK,DKK
CUST00434,15384.03,1709.34,2831.72,714.09,9,2025-06-30,145838.65,2960.63,DK,DKK
CUST00435,90993.69,7582.81,16066.24,1391.63,12,2025-06-22,125199.16,18260.69,DK,DKK
CUST00436,28776.83,4110.98,8986.19,274.47,7,2025-06-23,83032.1,10633.92,DK,DKK
CUST00437,58995.56,9832.59,13362.93,3964.85,6,2025-06-13,22655.86,15288.36,SE,SEK
CUST00438,90699.3,9069.93,17430.9,201.35,10,2025-07-02,117968.97,17662.65,SE,SEK
CUST00439,19642.12,1785.65,3624.68,411.66,11,2025-05-24,86017.47,3857.89,FI,EUR
CUST00440,41669.02,3205.31,6681.73,1297.29,13,2025-06-29,6297.99,6964.13,NL,EUR
CUST00441,43911.7,3659.31,6382.86,643.4,12,2025-06-18,3524.82,6409.57,DK,DKK
CUST00442,72490.57,8054.51,14498.55,131.8,9,2025-06-24,116217.62,14711.59,NO,NOK
CUST00443,72698.94,7269.89,14873.8,701.79,10,2025-06-05,111271.25,17410.18,DK,DKK
CUST00444,12716.39,2119.4,3020.65,690.64,6,2025-06-28,47012.9,3145.17,NL,EUR
CUST00445,126677.63,10556.47,18173.84,1136.24,12,2025-07-01,37798.79,18401.61,NO,NOK
CUST00446,10007.12,1250.89,2651.66,326.04,8,2025-06-21,76016.39,2915.52,FI,EUR
CUST00447,69511.39,8688.92,10901.09,5369.0,8,2025-06-27,27048.76,11944.16,FI,EUR
CUST00448,13946.67,1743.33,2811.93,18.95,8,2025-06-12,43117.87,3676.69,NO,NOK
CUST00449,61724.97,3429.16,7655.81,181.82,18,2025-07-02,101815.44,8485.39,NO,NOK
CUST00450,31203.51,3900.44,5350.73,1409.55,8,2025-07-01,90370.72,5421.61,NO,NOK
CUST00451,34800.77,2485.77,3985.74,427.33,14,2025-07-02,127812.13,4755.08,FI,EUR
CUST00452,47024.25,6717.75,19003.79,1300.97,7,2025-06-22,87880.83,19988.87,NL,EUR
CUST00453,8402.23,933.58,1665.7,355.14,9,2025-06-30,45122.15,1744.82,NL,EUR
CUST00454,76843.8,7684.38,12430.81,3513.34,10,2025-06-24,98589.88,13203.6,FI,EUR
CUST00455,52233.53,7461.93,10827.88,4295.93,7,2025-06-29,120911.76,12200.65,NL,EUR
CUST00456,7782.1,1556.42,2832.84,349.61,5,2025-06-02,98482.39,5558.81,NO,NOK
CUST00457,204073.59,10740.72,15977.03,57.8,19,2025-06-28,87662.04,16412.29,DK,DKK
CUST00458,18490.16,3081.69,4968.76,605.82,6,2025-07-01,136025.71,10392.64,NL,EUR
CUST00459,29534.7,2461.22,5270.19,712.66,12,2025-07-02,15091.66,5543.71,NL,EUR
CUST00460,13602.14,1360.21,3789.48,76.16,10,2025-07-02,63360.65,7747.81,FI,EUR
CUST00461,54294.73,6786.84,10060.41,4917.63,8,2025-06-29,8524.7,11816.11,DK,DKK
CUST00462,33831.21,3075.56,4842.84,16.31,11,2025-06-11,130190.91,6317.94,DK,DKK
CUST00463,103010.64,6867.38,12376.52,832.82,15,2025-07-01,61674.18,18179.11,NO,NOK
CUST00464,72151.85,7215.18,12693.48,1666.66,10,2025-06-26,116951.71,12805.14,FI,EUR
CUST00465,23445.54,1674.68,3617.07,206.87,14,2025-07-02,41392.42,3787.81,SE,SEK
CUST00466,29318.14,4188.31,7235.95,1662.69,7,2025-06-18,92364.72,8366.17,DK,DKK
CUST00467,135822.79,10447.91,17789.37,101.46,13,2025-06-27,80300.5,19026.34,DK,DKK
CUST00468,21022.68,3003.24,5287.91,850.49,7,2025-06-16,101673.85,5352.05,NL,EUR
CUST00469,6115.62,873.66,1722.21,107.61,7,2025-07-01,75748.8,1773.1,NO,NOK
CUST00470,10118.72,1445.53,2537.45,542.69,7,2025-06-04,65332.95,3108.89,FI,EUR
CUST00471,103200.51,6450.03,13341.08,385.37,16,2025-06-29,3359.15,19705.15,NO,NOK
CUST00472,89361.96,7446.83,14552.97,3628.9,12,2025-06-30,18912.72,15946.48,SE,SEK
CUST00473,22436.52,1725.89,2475.53,789.99,13,2025-06-01,89291.65,2608.21,NL,EUR
CUST00474,85936.93,6138.35,11145.16,1030.24,14,2025-06-29,62807.95,11172.01,SE,SEK
CUST00475,22668.3,2266.83,5073.65,239.29,10,2025-07-02,99418.85,5764.55,SE,SEK
CUST00476,15279.46,2182.78,7844.33,39.55,7,2025-06-25,42764.66,10205.91,SE,SEK
CUST00477,13078.82,2615.76,3406.78,1420.21,5,2025-05-06,54009.31,3627.29,FI,EUR
CUST00478,86860.09,7896.37,13291.52,1620.65,11,2025-06-28,49925.24,13596.85,NO,NOK
CUST00479,59441.19,5403.74,9745.15,393.96,11,2025-06-17,22797.1,10478.25,NL,EUR
CUST00480,111194.77,11119.48,16261.22,5480.34,10,2025-07-01,39986.69,16356.98,NO,NOK
CUST00481,82555.78,7505.07,15001.52,1055.55,11,2025-06-30,64186.28,17099.3,FI,EUR
CUST00482,62404.64,6240.46,14626.39,380.55,10,2025-07-02,49634.79,19124.24,SE,SEK
CUST00483,19060.06,3812.01,5732.63,2534.64,5,2025-06-23,17517.88,9402.5,FI,EUR
CUST00484,9370.79,720.83,1576.3,30.5,13,2025-06-27,17401.96,1643.6,DK,DKK
CUST00485,30160.03,2320.0,3818.73,64.17,13,2025-06-03,120438.59,4034.58,DK,DKK
CUST00486,50823.42,8470.57,13031.23,4584.62,6,2025-07-02,66382.84,13271.98,DK,DKK
CUST00487,35919.12,3265.37,6580.94,99.06,11,2025-07-02,146695.39,7096.86,NL,EUR
CUST00488,20601.63,1471.54,3354.2,159.41,14,2025-06-30,99724.74,3398.76,NO,NOK
CUST00489,64894.72,5899.52,9928.52,1703.47,11,2025-06-13,76082.35,10168.78,SE,SEK
CUST00490,52262.36,4355.2,9860.01,36.17,12,2025-06-23,49968.78,10385.12,DK,DKK
CUST00491,17365.47,1085.34,1955.75,311.96,16,2025-06-28,66906.24,2216.39,NO,NOK
CUST00492,63873.12,4562.37,8337.39,1819.41,14,2025-06-21,111913.23,8367.07,FI,EUR
CUST00493,54975.05,4997.73,9481.64,1293.14,11,2025-06-20,118871.6,12931.99,NL,EUR
CUST00494,34444.22,5740.7,13910.37,2606.72,6,2025-06-10,123883.99,16964.19,DK,DKK
CUST00495,6227.9,1556.98,2285.4,913.83,4,2025-07-02,17546.49,4824.07,FI,EUR
CUST00496,14691.11,1335.56,2717.59,59.9,11,2025-06-26,105463.36,3701.03,FI,EUR
CUST00497,10736.76,2147.35,5324.35,284.26,5,2025-06-25,28537.74,8161.48,SE,SEK
CUST00498,50553.36,5055.34,9850.37,38.95,10,2025-06-15,7451.8,13606.76,FI,EUR
CUST00499,85674.11,7788.56,14758.53,660.25,11,2025-07-02,144596.29,14856.17,DK,DKK
CUST00500,52402.3,4030.95,7987.65,466.84,13,2025-07-02,109708.95,8054.41,NL,EUR
CUST00501,22252.2,5563.05,11538.74,1751.23,4,2025-05-29,146935.36,15366.31,NL,EUR
CUST00502,57044.27,7130.53,11150.8,3615.24,8,2025-06-29,120817.13,12249.23,FI,EUR
CUST00503,22016.53,2752.07,4994.98,26.58,8,2025-06-16,30532.92,6166.3,NL,EUR
CUST00504,26061.2,3723.03,10203.32,1454.39,7,2025-06-23,106697.73,11464.46,NO,NOK
CUST00505,3456.06,576.01,897.18,53.48,6,2025-06-29,121341.56,992.81,NL,EUR
CUST00506,30892.16,2808.38,6065.51,121.15,11,2025-07-01,112652.66,6089.0,SE,SEK
CUST00507,46041.8,4604.18,7236.98,2720.75,10,2025-06-29,30998.14,7494.31,SE,SEK
CUST00508,34789.19,2484.94,5089.16,524.77,14,2025-06-23,111490.7,5133.11,NL,EUR
CUST00509,49023.72,9804.74,13351.36,2955.65,5,2025-06-15,62776.65,13860.4,SE,SEK
CUST00510,82961.87,6913.49,13933.89,1966.51,12,2025-06-30,124582.53,14240.27,FI,EUR
CUST00511,11126.14,2225.23,4497.26,504.25,5,2025-05-25,116533.94,6236.47,NL,EUR
CUST00512,30438.13,6087.63,10981.93,603.45,5,2025-06-25,56891.13,11353.67,NO,NOK
CUST00513,22924.02,2084.0,2844.45,622.79,11,2025-06-07,49919.14,3518.71,NL,EUR
CUST00514,49617.65,2918.69,6839.88,363.72,17,2025-07-02,73837.37,7482.67,SE,SEK
CUST00515,74977.35,5355.52,10690.06,130.41,14,2025-07-01,118045.61,11090.06,NO,NOK
CUST00516,31633.78,3163.38,5957.48,135.25,10,2025-06-30,99668.5,6224.7,FI,EUR
CUST00517,71645.25,5117.52,11211.88,114.13,14,2025-06-21,67127.25,12467.17,SE,SEK
CUST00518,10953.14,1217.02,2578.68,538.85,9,2025-06-28,57515.2,2710.79,SE,SEK
CUST00519,50234.36,5581.6,9713.1,2873.59,9,2025-07-02,77389.2,9992.69,FI,EUR
CUST00520,115516.26,11551.63,18992.21,1263.61,10,2025-07-01,142257.67,19147.39,FI,EUR
CUST00521,3413.96,1706.98,2464.96,949.0,2,2025-06-18,129810.15,2526.57,SE,SEK
CUST00522,2750.76,687.69,853.51,549.53,4,2025-06-26,4051.07,1238.78,SE,SEK
CUST00523,38830.5,2986.96,5351.15,18.66,13,2025-06-19,86456.86,5543.64,NO,NOK
CUST00524,91159.22,5697.45,10474.24,524.84,16,2025-06-17,3025.2,10929.27,DK,DKK
CUST00525,37475.65,4163.96,5844.85,2526.65,9,2025-06-28,53976.17,6151.81,NL,EUR
CUST00526,33131.73,4141.47,7973.03,918.74,8,2025-06-11,114908.5,8204.71,NL,EUR
CUST00527,63515.7,7939.46,15823.92,1583.52,8,2025-06-08,20889.03,16050.95,DK,DKK
CUST00528,103862.42,7418.74,17339.27,268.12,14,2025-06-29,143630.05,17557.96,NO,NOK
CUST00529,41507.56,4611.95,6398.43,83.18,9,2025-06-28,80804.23,6441.48,SE,SEK
CUST00530,65337.36,6533.74,10429.02,213.17,10,2025-06-22,24562.68,16777.59,DK,DKK
CUST00531,105390.47,8106.96,16987.87,120.48,13,2025-07-01,127782.46,19889.1,NO,NOK
CUST00532,49080.0,7011.43,11543.61,3229.03,7,2025-06-24,37977.8,11821.62,FI,EUR
CUST00533,124146.95,10345.58,17329.78,445.54,12,2025-06-30,15456.74,18052.31,FI,EUR
CUST00534,42779.97,6111.42,10760.96,1463.06,7,2025-06-23,104171.99,11553.81,DK,DKK
CUST00535,42251.7,6035.96,12222.46,1064.25,7,2025-06-11,47325.61,14387.88,DK,DKK
CUST00536,30267.55,4323.94,9247.65,297.7,7,2025-06-29,102097.24,9859.1,FI,EUR
CUST00537,89031.57,8903.16,15912.64,87.35,10,2025-06-21,26777.64,16914.96,FI,EUR
CUST00538,14321.78,4773.93,14029.92,105.77,3,2025-06-14,109250.09,17066.95,FI,EUR
CUST00539,5330.33,666.29,974.09,91.68,8,2025-07-02,115495.44,1214.8,NL,EUR
CUST00540,66981.3,6698.13,14508.91,437.74,10,2025-06-28,55189.89,15556.82,NL,EUR
CUST00541,40958.61,5851.23,9404.67,1790.11,7,2025-06-28,59819.38,13422.23,DK,DKK
CUST00542,57112.67,7139.08,13902.41,1070.11,8,2025-06-20,85170.41,17507.81,DK,DKK
